,Parcel ID,Address,date,price,yr_blt,sf,full_address,unique_ID,price_sf,sale_year,year,month,year-month
264,123F01145000,1340 COCHRAN XING,2021-07-30,350000.0,2007,4337,"1340 COCHRAN XING Henry County, GA",123F01145000-7/30/2021-350000.0,80.70094535393129,2021,2021,7,2021-7
265,030D01068000,132 ADDY LN,2021-07-30,250000.0,2006,1969,"132 ADDY LN Henry County, GA",030D01068000-7/30/2021-250000.0,126.96800406297614,2021,2021,7,2021-7
267,092F01059000,299 CORAL CIR,2021-07-30,140000.0,2002,1440,"299 CORAL CIR Henry County, GA",092F01059000-7/30/2021-140000.0,97.22222222222223,2021,2021,7,2021-7
268,131A01218000,1144 HARTWELL RD,2021-07-30,326000.0,2019,2556,"1144 HARTWELL RD Henry County, GA",131A01218000-7/30/2021-326000.0,127.54303599374022,2021,2021,7,2021-7
269,H07A01025000,50 MAGNOLIA PKWY,2021-07-30,395000.0,2007,2841,"50 MAGNOLIA PKWY Henry County, GA",H07A01025000-7/30/2021-395000.0,139.03555086237242,2021,2021,7,2021-7
270,007A01013000,255 EAST JAMES CIR,2021-07-30,113000.0,1997,1480,"255 EAST JAMES CIR Henry County, GA",007A01013000-7/30/2021-113000.0,76.35135135135135,2021,2021,7,2021-7
272,066C02012000,540 OAKVIEW DR,2021-07-30,170000.0,1966,1406,"540 OAKVIEW DR Henry County, GA",066C02012000-7/30/2021-170000.0,120.9103840682788,2021,2021,7,2021-7
273,073C01084000,670 CHASE RIDGE DR,2021-07-30,231900.0,2003,1586,"670 CHASE RIDGE DR Henry County, GA",073C01084000-7/30/2021-231900.0,146.21689785624213,2021,2021,7,2021-7
276,105G01131000,209 PROMINENT LOOP,2021-07-30,237500.0,2005,2222,"209 PROMINENT LOOP Henry County, GA",105G01131000-7/30/2021-237500.0,106.88568856885689,2021,2021,7,2021-7
277,122B01273000,577 COLD WATER LN,2021-07-30,315000.0,2007,2684,"577 COLD WATER LN Henry County, GA",122B01273000-7/30/2021-315000.0,117.36214605067065,2021,2021,7,2021-7
279,160B01020000,417 WOLF CREEK CT,2021-07-30,209900.0,1998,1411,"417 WOLF CREEK CT Henry County, GA",160B01020000-7/30/2021-209900.0,148.75974486180013,2021,2021,7,2021-7
280,165-01014008,858 HONEY CREEK RD,2021-07-30,270000.0,2002,1780,"858 HONEY CREEK RD Henry County, GA",165-01014008-7/30/2021-270000.0,151.68539325842696,2021,2021,7,2021-7
282,102-01056000,34 KNIGHT LN,2021-07-30,212000.0,1972,1224,"34 KNIGHT LN Henry County, GA",102-01056000-7/30/2021-212000.0,173.20261437908496,2021,2021,7,2021-7
283,051F01059000,619 CHAMPIONS DR,2021-07-30,859000.0,1997,5194,"619 CHAMPIONS DR Henry County, GA",051F01059000-7/30/2021-859000.0,165.3831343858298,2021,2021,7,2021-7
284,053C01064000,118 POND DR,2021-07-30,400000.0,1989,2940,"118 POND DR Henry County, GA",053C01064000-7/30/2021-400000.0,136.05442176870747,2021,2021,7,2021-7
285,056B01026000,365 NORTH OAKLAND CIR,2021-07-30,325000.0,1993,3082,"365 NORTH OAKLAND CIR Henry County, GA",056B01026000-7/30/2021-325000.0,105.4510058403634,2021,2021,7,2021-7
286,068A03005000,104 LOVE DR,2021-07-29,134000.0,1945,955,"104 LOVE DR Henry County, GA",068A03005000-7/29/2021-134000.0,140.31413612565444,2021,2021,7,2021-7
287,068E01073000,200 WATER VIEW DR,2021-07-30,188000.0,1992,1319,"200 WATER VIEW DR Henry County, GA",068E01073000-7/30/2021-188000.0,142.5322213798332,2021,2021,7,2021-7
288,080A01167000,2724 SANDALWOOD CIR,2021-07-30,275000.0,2004,2476,"2724 SANDALWOOD CIR Henry County, GA",080A01167000-7/30/2021-275000.0,111.06623586429725,2021,2021,7,2021-7
289,088-02013000,181 WYLDEWOODE DR,2021-07-30,270000.0,1981,1850,"181 WYLDEWOODE DR Henry County, GA",088-02013000-7/30/2021-270000.0,145.94594594594594,2021,2021,7,2021-7
294,147-01001013,60 SINGLEY DR,2021-07-30,188000.0,1970,1534,"60 SINGLEY DR Henry County, GA",147-01001013-7/30/2021-188000.0,122.55541069100391,2021,2021,7,2021-7
295,160A01013000,106 HOMESTEAD WAY,2021-07-30,224900.0,1996,1494,"106 HOMESTEAD WAY Henry County, GA",160A01013000-7/30/2021-224900.0,150.53547523427042,2021,2021,7,2021-7
298,051B01102000,109 PRESTWICK WAY,2021-07-30,325000.0,1999,1860,"109 PRESTWICK WAY Henry County, GA",051B01102000-7/30/2021-325000.0,174.7311827956989,2021,2021,7,2021-7
299,057C01205000,1511 ELENA DR,2021-07-30,227000.0,2001,2032,"1511 ELENA DR Henry County, GA",057C01205000-7/30/2021-227000.0,111.71259842519684,2021,2021,7,2021-7
300,080B01011000,745 LANDSDOWNE LN,2021-07-30,271200.0,2003,2850,"745 LANDSDOWNE LN Henry County, GA",080B01011000-7/30/2021-271200.0,95.15789473684211,2021,2021,7,2021-7
301,089H01068000,6255 MONTLAKE AVE,2021-07-30,510000.0,2003,3427,"6255 MONTLAKE AVE Henry County, GA",089H01068000-7/30/2021-510000.0,148.81820834549168,2021,2021,7,2021-7
302,099A01036000,105 MELROSE CREEK DR,2021-07-30,280000.0,2001,1654,"105 MELROSE CREEK DR Henry County, GA",099A01036000-7/30/2021-280000.0,169.28657799274487,2021,2021,7,2021-7
304,108A01037000,1540 TOWNSHIP TER,2021-07-30,236000.0,1999,1632,"1540 TOWNSHIP TER Henry County, GA",108A01037000-7/30/2021-236000.0,144.6078431372549,2021,2021,7,2021-7
305,123H01045000,289 AYLESBURY BLVD,2021-07-30,505000.0,2017,4119,"289 AYLESBURY BLVD Henry County, GA",123H01045000-7/30/2021-505000.0,122.60257344015538,2021,2021,7,2021-7
307,145E01043000,1108 LARKSPUR DR,2021-07-30,225000.0,2002,1842,"1108 LARKSPUR DR Henry County, GA",145E01043000-7/30/2021-225000.0,122.14983713355049,2021,2021,7,2021-7
308,154C01023000,285 STURRY DR,2021-07-30,473000.0,2018,4292,"285 STURRY DR Henry County, GA",154C01023000-7/30/2021-473000.0,110.20503261882573,2021,2021,7,2021-7
311,120B01067000,320 NOAH PL,2021-07-29,499000.0,2006,3464,"320 NOAH PL Henry County, GA",120B01067000-7/29/2021-499000.0,144.05311778290994,2021,2021,7,2021-7
312,021B01031000,325 LACEBARK LN,2021-07-29,230000.0,1999,1651,"325 LACEBARK LN Henry County, GA",021B01031000-7/29/2021-230000.0,139.30950938824955,2021,2021,7,2021-7
313,046D01133000,70 COUNTRY ROADS DR,2021-07-29,240000.0,1979,1971,"70 COUNTRY ROADS DR Henry County, GA",046D01133000-7/29/2021-240000.0,121.76560121765601,2021,2021,7,2021-7
314,073B01052000,634 MONTICELLO LN,2021-07-29,279500.0,1995,2616,"634 MONTICELLO LN Henry County, GA",073B01052000-7/29/2021-279500.0,106.84250764525994,2021,2021,7,2021-7
315,085-01005005,1191 HEMPHILL RD,2021-07-29,297000.0,1986,1819,"1191 HEMPHILL RD Henry County, GA",085-01005005-7/29/2021-297000.0,163.27652556349642,2021,2021,7,2021-7
316,089D01151000,2020 MONTVIEW CIR,2021-07-29,495000.0,1998,2740,"2020 MONTVIEW CIR Henry County, GA",089D01151000-7/29/2021-495000.0,180.65693430656935,2021,2021,7,2021-7
317,021C01012000,219 CRYSTAL CT,2021-07-29,197000.0,1999,1487,"219 CRYSTAL CT Henry County, GA",021C01012000-7/29/2021-197000.0,132.4815063887021,2021,2021,7,2021-7
318,035-01017001,2475 JONESBORO RD,2021-07-29,267000.0,1965,1771,"2475 JONESBORO RD Henry County, GA",035-01017001-7/29/2021-267000.0,150.7622811970638,2021,2021,7,2021-7
319,129D01107000,615 WINNERS CIR,2021-07-29,375000.0,2018,3104,"615 WINNERS CIR Henry County, GA",129D01107000-7/29/2021-375000.0,120.8118556701031,2021,2021,7,2021-7
321,090C01101000,424 CULLODEN MOOR DR,2021-07-29,365000.0,2018,3359,"424 CULLODEN MOOR DR Henry County, GA",090C01101000-7/29/2021-365000.0,108.66329264662102,2021,2021,7,2021-7
322,101C01048000,721 FORESTGLEN DR,2021-07-29,380000.0,1999,2877,"721 FORESTGLEN DR Henry County, GA",101C01048000-7/29/2021-380000.0,132.08202989224887,2021,2021,7,2021-7
323,122B01204000,1195 CREEK CROSSING DR,2021-07-29,347800.0,2017,2337,"1195 CREEK CROSSING DR Henry County, GA",122B01204000-7/29/2021-347800.0,148.82327770646128,2021,2021,7,2021-7
324,028G01190000,425 BRUNSWICK CIR,2021-07-29,317000.0,2005,2880,"425 BRUNSWICK CIR Henry County, GA",028G01190000-7/29/2021-317000.0,110.06944444444444,2021,2021,7,2021-7
325,070A01089000,429 CROSSHAVEN WAY,2021-07-29,280000.0,1996,2078,"429 CROSSHAVEN WAY Henry County, GA",070A01089000-7/29/2021-280000.0,134.74494706448507,2021,2021,7,2021-7
327,039B01033000,104 KEVINS DR,2021-07-29,248000.0,1999,1753,"104 KEVINS DR Henry County, GA",039B01033000-7/29/2021-248000.0,141.4717626925271,2021,2021,7,2021-7
332,137A01014000,178 SIMEON DR,2021-07-28,260000.0,1993,2160,"178 SIMEON DR Henry County, GA",137A01014000-7/28/2021-260000.0,120.37037037037037,2021,2021,7,2021-7
336,053D01055000,168 CROSSING DR,2021-07-28,339000.0,1996,2629,"168 CROSSING DR Henry County, GA",053D01055000-7/28/2021-339000.0,128.94636744009128,2021,2021,7,2021-7
337,054C01009000,142 VININGS DR,2021-07-28,245000.0,2003,2157,"142 VININGS DR Henry County, GA",054C01009000-7/28/2021-245000.0,113.58368103847937,2021,2021,7,2021-7
338,057C01181000,1421 ELENA DR,2021-07-28,273000.0,1999,1675,"1421 ELENA DR Henry County, GA",057C01181000-7/28/2021-273000.0,162.98507462686567,2021,2021,7,2021-7
339,070A01112000,820 CLIFTON RDG,2021-07-28,242400.0,1997,1519,"820 CLIFTON RDG Henry County, GA",070A01112000-7/28/2021-242400.0,159.5786701777485,2021,2021,7,2021-7
340,105G01133000,205 PROMINENT LOOP,2021-07-28,265000.0,2005,2478,"205 PROMINENT LOOP Henry County, GA",105G01133000-7/28/2021-265000.0,106.9410815173527,2021,2021,7,2021-7
343,H03-02010000,10 COLLEGE ST,2021-07-28,140000.0,1900,1255,"10 COLLEGE ST Henry County, GA",H03-02010000-7/28/2021-140000.0,111.55378486055777,2021,2021,7,2021-7
344,175D01070000,123 NOBILITY LN,2021-07-28,495000.0,2013,3498,"123 NOBILITY LN Henry County, GA",175D01070000-7/28/2021-495000.0,141.50943396226415,2021,2021,7,2021-7
346,145C01020000,117 CARDELL FARMS RD,2021-07-28,273100.0,1999,2118,"117 CARDELL FARMS RD Henry County, GA",145C01020000-7/28/2021-273100.0,128.9423984891407,2021,2021,7,2021-7
347,155B01043000,513 LIVERPOOL DR,2021-07-28,374000.0,2015,3179,"513 LIVERPOOL DR Henry County, GA",155B01043000-7/28/2021-374000.0,117.6470588235294,2021,2021,7,2021-7
348,165A01012000,119 HONEY LN,2021-07-28,195000.0,1999,1244,"119 HONEY LN Henry County, GA",165A01012000-7/28/2021-195000.0,156.7524115755627,2021,2021,7,2021-7
349,035C01334000,345 MASTERS CLUB BLVD,2021-07-28,464500.0,2008,4083,"345 MASTERS CLUB BLVD Henry County, GA",035C01334000-7/28/2021-464500.0,113.76438892970855,2021,2021,7,2021-7
350,044A04023000,1052 STRAWBERRY LN,2021-07-28,235000.0,1975,1737,"1052 STRAWBERRY LN Henry County, GA",044A04023000-7/28/2021-235000.0,135.29073114565344,2021,2021,7,2021-7
351,052E01133000,470 CHASE MARION WAY,2021-07-28,245000.0,1999,1468,"470 CHASE MARION WAY Henry County, GA",052E01133000-7/28/2021-245000.0,166.89373297002726,2021,2021,7,2021-7
353,101E01004000,105 WISTERIA WAY,2021-07-28,575000.0,2002,3580,"105 WISTERIA WAY Henry County, GA",101E01004000-7/28/2021-575000.0,160.6145251396648,2021,2021,7,2021-7
354,159B01040000,505 GORDON CV,2021-07-28,245000.0,1998,1978,"505 GORDON CV Henry County, GA",159B01040000-7/28/2021-245000.0,123.86248736097068,2021,2021,7,2021-7
355,M19A01011000,175 OAKPARK CT,2021-07-28,315000.0,1990,1777,"175 OAKPARK CT Henry County, GA",M19A01011000-7/28/2021-315000.0,177.26505346088913,2021,2021,7,2021-7
356,008A01182000,1517 NORTH HAMPTON CT,2021-07-27,137000.0,1999,1080,"1517 NORTH HAMPTON CT Henry County, GA",008A01182000-7/27/2021-137000.0,126.85185185185185,2021,2021,7,2021-7
357,107A01045000,313 LEWISBURG DR,2021-07-27,270000.0,2005,1953,"313 LEWISBURG DR Henry County, GA",107A01045000-7/27/2021-270000.0,138.24884792626727,2021,2021,7,2021-7
358,046-01026001,547 PATILLO RD,2021-07-27,297000.0,2020,1944,"547 PATILLO RD Henry County, GA",046-01026001-7/27/2021-297000.0,152.77777777777777,2021,2021,7,2021-7
360,135G01046000,620 KRISTEN CT,2021-07-27,669400.0,2005,6798,"620 KRISTEN CT Henry County, GA",135G01046000-7/27/2021-669400.0,98.47013827596352,2021,2021,7,2021-7
361,075B01047000,195 WOODFIELD CT,2021-07-27,266500.0,1990,1762,"195 WOODFIELD CT Henry County, GA",075B01047000-7/27/2021-266500.0,151.24858115777525,2021,2021,7,2021-7
362,112A01077000,4022 MADISON ACRES DR,2021-07-26,455000.0,2013,3924,"4022 MADISON ACRES DR Henry County, GA",112A01077000-7/26/2021-455000.0,115.95310907237513,2021,2021,7,2021-7
363,006B01017000,195 NORTH DR,2021-07-27,330000.0,1966,3951,"195 NORTH DR Henry County, GA",006B01017000-7/27/2021-330000.0,83.52315869400152,2021,2021,7,2021-7
364,068I01035000,309 TEAKWOOD TER,2021-07-27,243000.0,2005,3060,"309 TEAKWOOD TER Henry County, GA",068I01035000-7/27/2021-243000.0,79.41176470588235,2021,2021,7,2021-7
365,097C01064000,1703 DALTON DR,2021-07-27,411700.0,2003,3701,"1703 DALTON DR Henry County, GA",097C01064000-7/27/2021-411700.0,111.24020534990544,2021,2021,7,2021-7
367,M18-07012000,108 TRACY LN,2021-07-27,315000.0,1997,2276,"108 TRACY LN Henry County, GA",M18-07012000-7/27/2021-315000.0,138.4007029876977,2021,2021,7,2021-7
368,S18A01043000,106 TURNING PT,2021-07-27,137000.0,1997,1300,"106 TURNING PT Henry County, GA",S18A01043000-7/27/2021-137000.0,105.38461538461539,2021,2021,7,2021-7
369,051B01073000,100 CARRON LN,2021-07-27,270000.0,1990,1704,"100 CARRON LN Henry County, GA",051B01073000-7/27/2021-270000.0,158.45070422535213,2021,2021,7,2021-7
370,058B01144001,844 KOHL DR,2021-07-27,255000.0,2004,1822,"844 KOHL DR Henry County, GA",058B01144001-7/27/2021-255000.0,139.95609220636663,2021,2021,7,2021-7
371,060A01046000,1205 BUTLER CT,2021-07-27,271400.0,1999,1725,"1205 BUTLER CT Henry County, GA",060A01046000-7/27/2021-271400.0,157.33333333333334,2021,2021,7,2021-7
372,071J01127000,804 STAFFORD CT,2021-07-27,499900.0,2006,3807,"804 STAFFORD CT Henry County, GA",071J01127000-7/27/2021-499900.0,131.31074336748097,2021,2021,7,2021-7
375,183B01042000,255 COBBLESTONE LN,2021-07-27,268000.0,2002,2134,"255 COBBLESTONE LN Henry County, GA",183B01042000-7/27/2021-268000.0,125.58575445173383,2021,2021,7,2021-7
376,008A01194000,1633 GRAYSTONE DR,2021-07-26,221000.0,1999,1180,"1633 GRAYSTONE DR Henry County, GA",008A01194000-7/26/2021-221000.0,187.28813559322035,2021,2021,7,2021-7
379,137A01081000,419 FREEDOM DR,2021-07-26,375000.0,1997,2211,"419 FREEDOM DR Henry County, GA",137A01081000-7/26/2021-375000.0,169.606512890095,2021,2021,7,2021-7
380,139C01105000,1108 EDWARD DR,2021-07-26,450000.0,2008,524,"1108 EDWARD DR Henry County, GA",139C01105000-7/26/2021-450000.0,858.7786259541984,2021,2021,7,2021-7
382,050C01027000,156 GARDEN WALK,2021-07-26,242800.0,2000,1216,"156 GARDEN WALK Henry County, GA",050C01027000-7/26/2021-242800.0,199.67105263157896,2021,2021,7,2021-7
383,051D01032000,542 COUNTRY CLUB DR,2021-07-26,314000.0,1992,2205,"542 COUNTRY CLUB DR Henry County, GA",051D01032000-7/26/2021-314000.0,142.40362811791383,2021,2021,7,2021-7
385,092F01154000,428 KARA LN,2021-07-26,165000.0,2002,1358,"428 KARA LN Henry County, GA",092F01154000-7/26/2021-165000.0,121.5022091310751,2021,2021,7,2021-7
386,109A01054000,126 SANDERS WALK,2021-07-26,215000.0,2003,1274,"126 SANDERS WALK Henry County, GA",109A01054000-7/26/2021-215000.0,168.75981161695447,2021,2021,7,2021-7
387,145E01081000,800 SPICEBUSH PATH,2021-07-26,220000.0,2003,1784,"800 SPICEBUSH PATH Henry County, GA",145E01081000-7/26/2021-220000.0,123.31838565022422,2021,2021,7,2021-7
388,037-02028000,724 SOUTH MOUNT CARMEL RD,2021-07-26,255000.0,2005,2266,"724 SOUTH MOUNT CARMEL RD Henry County, GA",037-02028000-7/26/2021-255000.0,112.53309796999118,2021,2021,7,2021-7
389,154C01002000,109 FAVERSHAM DR,2021-07-26,412000.0,2017,2594,"109 FAVERSHAM DR Henry County, GA",154C01002000-7/26/2021-412000.0,158.82806476484194,2021,2021,7,2021-7
390,093B01140000,4220 EMMONS ST,2021-07-26,199000.0,2006,1536,"4220 EMMONS ST Henry County, GA",093B01140000-7/26/2021-199000.0,129.55729166666666,2021,2021,7,2021-7
391,131A01019000,1073 HARTWELL RD,2021-07-26,310000.0,2019,1967,"1073 HARTWELL RD Henry County, GA",131A01019000-7/26/2021-310000.0,157.600406710727,2021,2021,7,2021-7
393,047A02018000,70 CARRIAGE TRCE,2021-07-26,153800.0,1975,1488,"70 CARRIAGE TRCE Henry County, GA",047A02018000-7/26/2021-153800.0,103.36021505376344,2021,2021,7,2021-7
394,080A02058000,553 VICKERS LN,2021-07-26,299000.0,2005,2141,"553 VICKERS LN Henry County, GA",080A02058000-7/26/2021-299000.0,139.6543671181691,2021,2021,7,2021-7
397,185B01017000,149 ASHBY DR,2021-07-26,289900.0,2014,1942,"149 ASHBY DR Henry County, GA",185B01017000-7/26/2021-289900.0,149.2790937178167,2021,2021,7,2021-7
398,S32-03023001,100 MILLER RD,2021-07-26,174900.0,1982,1312,"100 MILLER RD Henry County, GA",S32-03023001-7/26/2021-174900.0,133.3079268292683,2021,2021,7,2021-7
399,135E01106000,1511 BENT RIVER CIR,2021-07-26,409900.0,2003,2627,"1511 BENT RIVER CIR Henry County, GA",135E01106000-7/26/2021-409900.0,156.03349828701943,2021,2021,7,2021-7
400,008A01192000,1625 GRAYSTONE DR,2021-07-24,140000.0,1999,1148,"1625 GRAYSTONE DR Henry County, GA",008A01192000-7/24/2021-140000.0,121.95121951219512,2021,2021,7,2021-7
401,015-02033051,3311 NOAHS ARK RD,2021-07-23,219500.0,1992,1500,"3311 NOAHS ARK RD Henry County, GA",015-02033051-7/23/2021-219500.0,146.33333333333334,2021,2021,7,2021-7
402,182A01063000,1324 CROSSWIND PL,2021-07-23,310000.0,2006,2472,"1324 CROSSWIND PL Henry County, GA",182A01063000-7/23/2021-310000.0,125.40453074433657,2021,2021,7,2021-7
403,S18A01028000,136 TURNING PT,2021-07-23,163000.0,1997,1296,"136 TURNING PT Henry County, GA",S18A01028000-7/23/2021-163000.0,125.77160493827161,2021,2021,7,2021-7
404,071B01004001,171 CROUCH ST,2021-07-23,161000.0,1940,1418,"171 CROUCH ST Henry County, GA",071B01004001-7/23/2021-161000.0,113.54019746121297,2021,2021,7,2021-7
405,083A01009000,137 SNAPFINGER TRL,2021-07-23,373000.0,1995,2393,"137 SNAPFINGER TRL Henry County, GA",083A01009000-7/23/2021-373000.0,155.87129126619305,2021,2021,7,2021-7
406,097C01057000,1046 EAGLES BROOKE DR,2021-07-23,530000.0,2003,2489,"1046 EAGLES BROOKE DR Henry County, GA",097C01057000-7/23/2021-530000.0,212.9369224588188,2021,2021,7,2021-7
407,118D01018000,164 COOKS WAY,2021-07-09,400000.0,2003,912,"164 COOKS WAY Henry County, GA",118D01018000-7/9/2021-400000.0,438.5964912280702,2021,2021,7,2021-7
408,126A01014000,202 NINA CIR,2021-07-23,269900.0,1999,1810,"202 NINA CIR Henry County, GA",126A01014000-7/23/2021-269900.0,149.11602209944752,2021,2021,7,2021-7
409,134A01049000,367 RIVER POINT DR,2021-07-23,269000.0,1996,2260,"367 RIVER POINT DR Henry County, GA",134A01049000-7/23/2021-269000.0,119.02654867256638,2021,2021,7,2021-7
410,174A01001000,1005 MATTHEWS WAY,2021-07-23,256000.0,2001,1750,"1005 MATTHEWS WAY Henry County, GA",174A01001000-7/23/2021-256000.0,146.28571428571428,2021,2021,7,2021-7
411,008D02028000,73 CITADEL DR,2021-07-23,341000.0,2007,2562,"73 CITADEL DR Henry County, GA",008D02028000-7/23/2021-341000.0,133.0991412958626,2021,2021,7,2021-7
412,046A01100000,214 ROBIN LN,2021-07-23,230000.0,1987,1370,"214 ROBIN LN Henry County, GA",046A01100000-7/23/2021-230000.0,167.8832116788321,2021,2021,7,2021-7
413,044I01008000,128 CHORLEY RUN,2021-07-23,452200.0,2020,3554,"128 CHORLEY RUN Henry County, GA",044I01008000-7/23/2021-452200.0,127.23691615081599,2021,2021,7,2021-7
414,020-01024001,244 DODGEN RD,2021-07-23,460000.0,1999,1008,"244 DODGEN RD Henry County, GA",020-01024001-7/23/2021-460000.0,456.3492063492063,2021,2021,7,2021-7
415,022F01129000,1413 STONE RIDGE CT,2021-07-23,255000.0,2017,2712,"1413 STONE RIDGE CT Henry County, GA",022F01129000-7/23/2021-255000.0,94.02654867256638,2021,2021,7,2021-7
417,091H01020000,1199 FOLKSTONE DR,2021-07-23,300000.0,2000,3044,"1199 FOLKSTONE DR Henry County, GA",091H01020000-7/23/2021-300000.0,98.5545335085414,2021,2021,7,2021-7
418,068C01071000,1335 SYCAMORE ST,2021-07-23,100000.0,1989,864,"1335 SYCAMORE ST Henry County, GA",068C01071000-7/23/2021-100000.0,115.74074074074075,2021,2021,7,2021-7
419,072C04002000,815 DAILEY MILL RD,2021-07-23,270000.0,1990,1880,"815 DAILEY MILL RD Henry County, GA",072C04002000-7/23/2021-270000.0,143.61702127659575,2021,2021,7,2021-7
420,075B01001000,100 BIRCH CREEK CIR,2021-07-23,257000.0,1989,1528,"100 BIRCH CREEK CIR Henry County, GA",075B01001000-7/23/2021-257000.0,168.1937172774869,2021,2021,7,2021-7
421,089H01002000,6150 MONTLAKE AVE,2021-07-23,582900.0,2002,3274,"6150 MONTLAKE AVE Henry County, GA",089H01002000-7/23/2021-582900.0,178.0390959071472,2021,2021,7,2021-7
422,153D01015000,130 AVALON DR,2021-07-23,420000.0,2002,2341,"130 AVALON DR Henry County, GA",153D01015000-7/23/2021-420000.0,179.4105083297736,2021,2021,7,2021-7
424,033F01017000,357 VICTORIA LN,2021-07-23,240000.0,1998,1994,"357 VICTORIA LN Henry County, GA",033F01017000-7/23/2021-240000.0,120.36108324974924,2021,2021,7,2021-7
425,031J01089000,382 VISTA CREEK DR,2021-07-23,250000.0,2004,1685,"382 VISTA CREEK DR Henry County, GA",031J01089000-7/23/2021-250000.0,148.3679525222552,2021,2021,7,2021-7
426,035H01220000,376 MASTERS CLUB BLVD,2021-07-23,690000.0,2007,4130,"376 MASTERS CLUB BLVD Henry County, GA",035H01220000-7/23/2021-690000.0,167.07021791767554,2021,2021,7,2021-7
427,039-01021000,230 DORSEY RD,2021-07-23,410000.0,1995,2898,"230 DORSEY RD Henry County, GA",039-01021000-7/23/2021-410000.0,141.4768806073154,2021,2021,7,2021-7
428,118B01062000,424 RIVERWALK,2021-07-23,559000.0,1999,4524,"424 RIVERWALK Henry County, GA",118B01062000-7/23/2021-559000.0,123.5632183908046,2021,2021,7,2021-7
