,Parcel ID,county,date,year,month,year-month,price,yr_blt,sf,price_sf,lat,long,GEOID,Sub_geo
16159,103D01058000,"435 UNION GROVE WAY Henry County, GA",6/29/18,2018,6,2018-6,315000,2014,3749,84.02240597,33.5133242,-84.1296198,13151070208,McDonough
16163,103K01001000,"101 KARIS CV Henry County, GA",11/22/21,2021,11,2021-11,486500,2020,3868,125.7755946,33.513364,-84.136158,13151070208,McDonough
16179,136-01001019,"3380 ROGERS RD Henry County, GA",9/1/20,2020,9,2020-9,590000,1998,4416,133.6050725,33.5135345,-84.071701,13151070208,McDonough
16183,103D01017000,"164 SHELTON DR Henry County, GA",6/4/20,2020,6,2020-6,379000,2007,3219,117.7384281,33.5135767,-84.1257437,13151070208,McDonough
16200,103D01047000,"408 UNION GROVE WAY Henry County, GA",3/5/21,2021,3,2021-3,335000,2015,3022,110.8537392,33.5137492,-84.1270839,13151070208,McDonough
16201,103D01051000,"424 UNION GROVE WAY Henry County, GA",5/31/22,2022,5,2022-5,445000,2017,2956,150.541272,33.5137928,-84.1284652,13151070208,McDonough
16207,103K01010000,"308 JERICHO PASS CT Henry County, GA",2/26/21,2021,2,2021-2,403300,2020,3150,128.031746,33.5138648,-84.1341346,13151070208,McDonough
16251,103D01035000,"219 SHELTON DR Henry County, GA",7/15/20,2020,7,2020-7,325000,2015,3463,93.84926364,33.5143708,-84.1296198,13151070208,McDonough
16252,103D01040000,"199 SHELTON DR Henry County, GA",9/17/21,2021,9,2021-9,412500,2007,3149,130.9939663,33.5143721,-84.1278055,13151070208,McDonough
16255,103D01044000,"181 SHELTON DR Henry County, GA",7/9/21,2021,7,2021-7,425000,2014,4926,86.27689809,33.5143929,-84.1264035,13151070208,McDonough
16261,103-02041000,"158 CRUMBLEY RD Henry County, GA",6/26/18,2018,6,2018-6,225000,1978,1968,114.3292683,33.5144871,-84.134382,13151070208,McDonough
16262,103-02041000,"158 CRUMBLEY RD Henry County, GA",12/21/22,2022,12,2022-12,295000,1978,1968,149.898374,33.5144871,-84.134382,13151070208,McDonough
16277,119-01030002,"1745 ELLIOTT RD Henry County, GA",10/28/21,2021,10,2021-10,849900,2008,5828,145.8304736,33.5146265,-84.1141842,13151070208,McDonough
16288,103-02036003,"185 CRUMBLEY RD Henry County, GA",11/6/20,2020,11,2020-11,324000,2005,2592,125.0,33.514733,-84.137445,13151070208,McDonough
16340,135B01088000,"544 ARROWHEAD DR Henry County, GA",6/2/20,2020,6,2020-6,410000,2006,3361,121.9875037,33.5151748,-84.0708962,13151070208,McDonough
16352,135B01082000,"640 BROKEN ARROW CV Henry County, GA",12/11/20,2020,12,2020-12,391000,2005,2810,139.1459075,33.5153142,-84.0724439,13151070208,McDonough
16366,102C01028000,"100 TARA TRCE Henry County, GA",5/1/20,2020,5,2020-5,340000,2001,702,484.3304843,33.5154388,-84.1229713,13151070208,McDonough
16378,102C01022000,"146 TARA TRCE Henry County, GA",6/10/22,2022,6,2022-6,354900,1995,2838,125.0528541,33.5155434,-84.1193931,13151070208,McDonough
16391,102-02024000,"360 JOHN ELLIOTT RD Henry County, GA",3/26/21,2021,3,2021-3,388000,1990,2199,176.4438381,33.5157617,-84.1249927,13151070208,McDonough
16407,102-02030000,"395 JOHN ELLIOTT RD Henry County, GA",5/31/19,2019,5,2019-5,150000,1983,1457,102.9512697,33.5159049,-84.1256407,13151070208,McDonough
16408,135B01090000,"537 ARROWHEAD DR Henry County, GA",10/9/20,2020,10,2020-10,439900,2004,3075,143.0569106,33.5159133,-84.0703803,13151070208,McDonough
16412,068I01042000,"205 CASSANDRA TRCE Henry County, GA",7/20/22,2022,7,2022-7,362600,2005,2492,145.505618,33.5159319,-84.1215788,13151070208,McDonough
16413,043E01008000,"100 THARPS TRCE Henry County, GA",12/4/20,2020,12,2020-12,750000,2005,4969,150.935802,33.5159319,-84.1215788,13151070208,McDonough
16414,043E01007000,"106 THARPS TRCE Henry County, GA",5/9/22,2022,5,2022-5,600000,2021,4299,139.5673412,33.5159319,-84.1215788,13151070208,McDonough
16427,118-02001001,"435 NORTH GREEN CIR Henry County, GA",11/23/22,2022,11,2022-11,560000,2001,2807,199.5012469,33.516064,-84.106004,13151070208,McDonough
16442,102C01003000,"115 TARA TRCE Henry County, GA",2/12/21,2021,2,2021-2,354900,1994,3219,110.2516309,33.5162595,-84.1216201,13151070208,McDonough
16449,135B01085000,"524 ARROWHEAD DR Henry County, GA",8/29/22,2022,8,2022-8,608600,2005,3043,200.0,33.5163222,-84.0720931,13151070208,McDonough
16450,135B01085000,"524 ARROWHEAD DR Henry County, GA",7/19/19,2019,7,2019-7,450000,2005,3043,147.8803812,33.5163222,-84.0720931,13151070208,McDonough
16453,135B01056000,"201 LOWER CREEK PASS Henry County, GA",8/8/18,2018,8,2018-8,312600,2003,2489,125.5926075,33.5163628,-84.0674704,13151070208,McDonough
16454,135B01056000,"201 LOWER CREEK PASS Henry County, GA",8/13/19,2019,8,2019-8,295000,2003,2489,118.5214946,33.5163628,-84.0674704,13151070208,McDonough
16455,103-02036004,"225 CRUMBLEY RD Henry County, GA",6/11/21,2021,6,2021-6,399900,2006,2543,157.2552104,33.5163687,-84.1349798,13151070208,McDonough
16473,135B01051000,"200 LOWER CREEK PASS Henry County, GA",11/30/21,2021,11,2021-11,495000,2002,2871,172.4137931,33.5165916,-84.0681514,13151070208,McDonough
16483,135B01093000,"409 TOMAHAWK TRL Henry County, GA",11/10/21,2021,11,2021-11,485000,2004,2786,174.0847093,33.5167683,-84.0713914,13151070208,McDonough
16516,135B01042000,"407 TOMAHAWK TRL Henry County, GA",5/24/21,2021,5,2021-5,400000,2002,2742,145.8789205,33.5171539,-84.070793,13151070208,McDonough
16517,103-02039006,"265 CRUMBLEY RD Henry County, GA",9/2/22,2022,9,2022-9,255000,1950,1533,166.3405088,33.5171713,-84.1339697,13151070208,McDonough
16520,103-02030001,"80 KNIGHT DR Henry County, GA",3/31/21,2021,3,2021-3,203000,1993,1317,154.1381929,33.5171874,-84.1361548,13151070208,McDonough
16543,135B01076000,"612 BROKEN ARROW CV Henry County, GA",2/28/19,2019,2,2019-2,439900,2004,3205,137.2542902,33.5174018,-84.0746106,13151070208,McDonough
16557,135B01002000,"104 BIG COTTON TRL Henry County, GA",11/14/22,2022,11,2022-11,535000,2002,3044,175.7555848,33.5174766,-84.0679657,13151070208,McDonough
16559,135B01047000,"302 TRIBE WAY Henry County, GA",4/16/21,2021,4,2021-4,345000,2000,2645,130.4347826,33.5174802,-84.0698643,13151070208,McDonough
16563,118-02002004,"483 NORTH GREEN CIR Henry County, GA",1/7/22,2022,1,2022-1,225000,1999,1546,145.5368693,33.5174911,-84.1034724,13151070208,McDonough
16564,118-02002004,"483 NORTH GREEN CIR Henry County, GA",5/21/18,2018,5,2018-5,158000,1999,1546,102.1992238,33.5174911,-84.1034724,13151070208,McDonough
16566,135B01066000,"516 ARROWHEAD DR Henry County, GA",7/2/19,2019,7,2019-7,375000,2005,3175,118.1102362,33.5175182,-84.0729391,13151070208,McDonough
16567,135B01043000,"405 TOMAHAWK TRL Henry County, GA",6/8/21,2021,6,2021-6,441000,2003,3071,143.6014328,33.5175593,-84.0706073,13151070208,McDonough
16613,102-01043000,"119 KNIGHT DR Henry County, GA",3/23/18,2018,3,2018-3,159900,1983,1150,139.0434783,33.5179718,-84.1342995,13151070208,McDonough
16621,102-01057000,"20 KNIGHT LN Henry County, GA",10/7/21,2021,10,2021-10,300000,1988,1661,180.6140879,33.5180394,-84.133323,13151070208,McDonough
16622,102-01057000,"20 KNIGHT LN Henry County, GA",2/21/20,2020,2,2020-2,205000,1988,1661,123.4196267,33.5180394,-84.133323,13151070208,McDonough
16624,135B01059000,"513 ARROWHEAD DR Henry County, GA",12/30/20,2020,12,2020-12,452000,2006,3017,149.8176997,33.5180822,-84.0724233,13151070208,McDonough
16627,102-01042002,"83 KNIGHT DR Henry County, GA",8/31/22,2022,8,2022-8,270000,2005,1632,165.4411765,33.5181077,-84.1367114,13151070208,McDonough
16628,102-01042002,"83 KNIGHT DR Henry County, GA",12/27/18,2018,12,2018-12,165000,2005,1632,101.1029412,33.5181077,-84.1367114,13151070208,McDonough
16633,102C01013000,"195 TARA TRCE Henry County, GA",8/21/20,2020,8,2020-8,370000,1996,2791,132.5689717,33.5181833,-84.119888,13151070208,McDonough
16635,118-02036002,"464 NORTH GREEN CIR Henry County, GA",3/22/19,2019,3,2019-3,169900,1995,1308,129.8929664,33.5181909,-84.1012242,13151070208,McDonough
16638,135B01018000,"404 TOMAHAWK TRL Henry County, GA",3/26/18,2018,3,2018-3,378000,2016,3767,100.3451022,33.5181934,-84.0711025,13151070208,McDonough
16645,118-02036001,"474 NORTH GREEN CIR Henry County, GA",9/24/21,2021,9,2021-9,220000,1995,1218,180.6239737,33.5182282,-84.102008,13151070208,McDonough
16646,135B01074000,"604 BROKEN ARROW CV Henry County, GA",9/8/20,2020,9,2020-9,405000,2004,2867,141.2626439,33.5182351,-84.0751678,13151070208,McDonough
16647,135B01074000,"604 BROKEN ARROW CV Henry County, GA",8/30/19,2019,8,2019-8,399900,2004,2867,139.483781,33.5182351,-84.0751678,13151070208,McDonough
16649,135B01045000,"401 TOMAHAWK TRL Henry County, GA",12/30/22,2022,12,2022-12,420000,2000,2335,179.8715203,33.5182631,-84.0698231,13151070208,McDonough
16650,135B01045000,"401 TOMAHAWK TRL Henry County, GA",3/25/21,2021,3,2021-3,314900,2000,2335,134.8608137,33.5182631,-84.0698231,13151070208,McDonough
16680,135B01017000,"402 TOMAHAWK TRL Henry County, GA",10/26/18,2018,10,2018-10,339900,2003,2560,132.7734375,33.5185285,-84.0708136,13151070208,McDonough
16684,135B01060000,"509 ARROWHEAD DR Henry County, GA",2/20/19,2019,2,2019-2,310000,2006,2880,107.6388889,33.5185489,-84.072609,13151070208,McDonough
16695,118-02002007,"489 NORTH GREEN CIR Henry County, GA",10/20/21,2021,10,2021-10,469900,1998,4215,111.4827995,33.5186198,-84.1061646,13151070208,McDonough
16698,102C01015000,"202 TARA TRCE Henry County, GA",2/13/20,2020,2,2020-2,355000,1994,3026,117.3165896,33.5186636,-84.1189807,13151070208,McDonough
16701,102-01056000,"34 KNIGHT LN Henry County, GA",7/30/21,2021,7,2021-7,212000,1972,1224,173.2026144,33.5187022,-84.1331451,13151070208,McDonough
16702,102-01056000,"34 KNIGHT LN Henry County, GA",7/27/18,2018,7,2018-7,120000,1972,1224,98.03921569,33.5187022,-84.1331451,13151070208,McDonough
16726,135B01016000,"400 TOMAHAWK TRL Henry County, GA",2/17/22,2022,2,2022-2,450000,2003,2971,151.4641535,33.5188576,-84.0704009,13151070208,McDonough
16741,135-02016000,"3305 ROGERS RD Henry County, GA",12/21/20,2020,12,2020-12,490000,2002,5329,91.94970914,33.5189402,-84.0771487,13151070208,McDonough
16749,135B01006000,"112 BIG COTTON TRL Henry County, GA",7/12/22,2022,7,2022-7,580000,2002,3003,193.1401931,33.5190054,-84.0693897,13151070208,McDonough
16751,118-01003016,"1858 ELLIOTT RD Henry County, GA",4/22/20,2020,4,2020-4,386000,2019,3425,112.7007299,33.5190393,-84.1152646,13151070208,McDonough
16754,102-01044000,"45 KNIGHT LN Henry County, GA",5/24/22,2022,5,2022-5,515000,2020,2676,192.45142,33.5190601,-84.1342583,13151070208,McDonough
16766,135D01033000,"1205 COOPER RDG Henry County, GA",7/1/21,2021,7,2021-7,500000,2003,2945,169.7792869,33.5192197,-84.0683991,13151070208,McDonough
16773,118-02005000,"507 NORTH GREEN CIR Henry County, GA",7/14/21,2021,7,2021-7,425000,1988,2192,193.8868613,33.5192932,-84.1065249,13151070208,McDonough
16777,135B01007000,"114 BIG COTTON TRL Henry County, GA",7/21/21,2021,7,2021-7,425000,2002,2979,142.6653239,33.5193056,-84.0697405,13151070208,McDonough
16803,102B01025000,"110 TAMARACK TRL Henry County, GA",9/30/19,2019,9,2019-9,181100,1991,1984,91.28024194,33.5196356,-84.1307537,13151070208,McDonough
16806,135B01012000,"124 BIG COTTON TRL Henry County, GA",12/24/19,2019,12,2019-12,359900,2001,2948,122.082768,33.519655,-84.0720312,13151070208,McDonough
16810,135D01040000,"1009 WILDER WAY Henry County, GA",9/30/22,2022,9,2022-9,465000,2003,2677,173.7019051,33.5197779,-84.0668513,13151070208,McDonough
16841,102-02017000,"478 CRUMBLEY RD Henry County, GA",7/27/22,2022,7,2022-7,370000,1970,2197,168.4114702,33.5200919,-84.1274962,13151070208,McDonough
16842,102-02017000,"478 CRUMBLEY RD Henry County, GA",4/9/21,2021,4,2021-4,289000,1970,2197,131.5430132,33.5200919,-84.1274962,13151070208,McDonough
16870,135D01030000,"1305 CHESTER PL Henry County, GA",7/26/22,2022,7,2022-7,527500,2001,3308,159.4619105,33.5204879,-84.0693897,13151070208,McDonough
16871,135D01026000,"1209 COOPER RDG Henry County, GA",9/5/18,2018,9,2018-9,344000,2001,2688,127.9761905,33.520501,-84.0682959,13151070208,McDonough
16881,102B01023000,"130 TAMARACK TRL Henry County, GA",12/12/18,2018,12,2018-12,155000,1990,3058,50.68672335,33.5206841,-84.1307949,13151070208,McDonough
16884,135D01025000,"1211 COOPER RDG Henry County, GA",4/10/18,2018,4,2018-4,379900,1999,2650,143.3584906,33.5207657,-84.0679038,13151070208,McDonough
16895,102-02016000,"500 CRUMBLEY RD Henry County, GA",10/19/21,2021,10,2021-10,325000,1993,2470,131.5789474,33.5208735,-84.1265066,13151070208,McDonough
16913,135D01010000,"1210 COOPER RDG Henry County, GA",8/5/20,2020,8,2020-8,299500,2002,2702,110.8438194,33.520977,-84.0663972,13151070208,McDonough
16929,102B01022000,"140 TAMARACK TRL Henry County, GA",8/6/21,2021,8,2021-8,185000,1990,1702,108.6956522,33.5212282,-84.1307743,13151070208,McDonough
16937,135D01028000,"1304 CHESTER PL Henry County, GA",4/23/21,2021,4,2021-4,405000,2020,3293,122.9881567,33.521356,-84.0693071,13151070208,McDonough
16965,102-01036000,"2616 HIGHWAY 155 N Henry County, GA",6/15/20,2020,6,2020-6,215000,1970,1542,139.4293126,33.5215725,-84.1385997,13151070208,McDonough
16970,135D01023000,"1407 IRENE CT Henry County, GA",9/25/18,2018,9,2018-9,338500,2002,2862,118.2739343,33.5216051,-84.0676768,13151070208,McDonough
17006,135D01022000,"1413 IRENE CT Henry County, GA",8/17/20,2020,8,2020-8,393000,2003,2734,143.7454279,33.5219905,-84.0679863,13151070208,McDonough
17048,102-02011003,"760 CRUMBLEY RD Henry County, GA",11/24/21,2021,11,2021-11,320000,1996,2405,133.0561331,33.5225778,-84.1210633,13151070208,McDonough
17053,102-01034000,"2658 HIGHWAY 155 N Henry County, GA",9/17/20,2020,9,2020-9,230000,1969,1520,151.3157895,33.5226081,-84.1392056,13151070208,McDonough
17056,102B01015000,"45 BOXWOOD CT Henry County, GA",11/30/20,2020,11,2020-11,175000,1992,1440,121.5277778,33.5226379,-84.1315371,13151070208,McDonough
17071,102D01010000,"122 ROBBENS DR Henry County, GA",4/3/20,2020,4,2020-4,219900,1996,1894,116.1034847,33.5228507,-84.1249809,13151070208,McDonough
17076,102D01009000,"154 ROBBENS DR Henry County, GA",7/19/18,2018,7,2018-7,210000,1995,1944,108.0246914,33.5229248,-84.123785,13151070208,McDonough
17077,102D01009000,"154 ROBBENS DR Henry County, GA",10/22/21,2021,10,2021-10,331000,1995,1944,170.2674897,33.5229248,-84.123785,13151070208,McDonough
17106,102-01051031,"208 KNIGHT LN Henry County, GA",6/27/19,2019,6,2019-6,299000,2004,1802,165.9267481,33.5232639,-84.1332481,13151070208,McDonough
17107,102D01008000,"162 ROBBENS DR Henry County, GA",12/7/18,2018,12,2018-12,155000,1997,1591,97.4230044,33.5232678,-84.1236613,13151070208,McDonough
17136,102D01007000,"155 ROBBENS DR Henry County, GA",12/1/21,2021,12,2021-12,305000,1995,1553,196.394076,33.5235848,-84.1239087,13151070208,McDonough
17180,102E01008000,"664 SELFRIDGE RD Henry County, GA",9/8/20,2020,9,2020-9,170000,2000,1500,113.3333333,33.5239928,-84.1228572,13151070208,McDonough
17198,102E02001000,"703 TRICKLE LN Henry County, GA",8/17/18,2018,8,2018-8,147000,2003,1160,126.7241379,33.5242134,-84.1233727,13151070208,McDonough
17200,102E02005000,"711 TRICKLE LN Henry County, GA",4/13/20,2020,4,2020-4,158500,2003,1408,112.5710227,33.5242376,-84.1257231,13151070208,McDonough
17255,102E02027000,"712 TRICKLE LN Henry County, GA",4/13/20,2020,4,2020-4,167000,2003,1184,141.0472973,33.524796,-84.1264654,13151070208,McDonough
17260,102E02050000,"1102 DRIFTWOOD CT Henry County, GA",2/27/18,2018,2,2018-2,155000,2005,1659,93.42977697,33.5248356,-84.1319081,13151070208,McDonough
17261,102E02050000,"1102 DRIFTWOOD CT Henry County, GA",2/4/20,2020,2,2020-2,174000,2005,1659,104.8824593,33.5248356,-84.1319081,13151070208,McDonough
17262,102E02025000,"716 TRICKLE LN Henry County, GA",12/14/18,2018,12,2018-12,141000,2004,1500,94.0,33.5248429,-84.127455,13151070208,McDonough
17263,102E02025000,"716 TRICKLE LN Henry County, GA",3/25/21,2021,3,2021-3,207000,2004,1500,138.0,33.5248429,-84.127455,13151070208,McDonough
17264,102E02024000,"900 STILL CREEK DR Henry County, GA",10/10/19,2019,10,2019-10,155000,2004,1500,103.3333333,33.524865,-84.1283828,13151070208,McDonough
17277,102E01068000,"642 SELFRIDGE RD Henry County, GA",3/31/20,2020,3,2020-3,155000,2000,1500,103.3333333,33.5250165,-84.1228366,13151070208,McDonough
17279,102E02069000,"726 TRICKLE LN Henry County, GA",3/14/22,2022,3,2022-3,275000,2005,1560,176.2820513,33.5250231,-84.1303413,13151070208,McDonough
17304,102E02030000,"811 RAPID CT Henry County, GA",12/4/20,2020,12,2020-12,172500,2003,1266,136.2559242,33.5253478,-84.1252283,13151070208,McDonough
17335,102E02052000,"733 TRICKLE LN Henry County, GA",4/21/21,2021,4,2021-4,210000,2005,1500,140.0,33.5256641,-84.1319081,13151070208,McDonough
17353,102E02033000,"823 RAPID CT Henry County, GA",4/21/19,2019,4,2019-4,132000,2003,1316,100.3039514,33.5258601,-84.1268365,13151070208,McDonough
17360,102E02034000,"825 RAPID CT Henry County, GA",9/25/20,2020,9,2020-9,147000,2003,1500,98.0,33.5259232,-84.1272488,13151070208,McDonough
17385,102E02039000,"816 RAPID CT Henry County, GA",9/25/20,2020,9,2020-9,170000,2003,1280,132.8125,33.5261581,-84.1257644,13151070208,McDonough
17391,102E02014000,"1007 MARINA CT Henry County, GA",7/7/21,2021,7,2021-7,230000,2004,1560,147.4358974,33.526203,-84.1294754,13151070208,McDonough
17395,102E02035000,"827 RAPID CT Henry County, GA",6/8/18,2018,6,2018-6,155000,2004,1342,115.4992548,33.5262362,-84.1274138,13151070208,McDonough
17396,102E02035000,"827 RAPID CT Henry County, GA",8/10/20,2020,8,2020-8,170000,2004,1342,126.6766021,33.5262362,-84.1274138,13151070208,McDonough
17397,102E02066000,"734 TRICKLE LN Henry County, GA",9/10/19,2019,9,2019-9,145000,2005,1500,96.66666667,33.5262414,-84.1312072,13151070208,McDonough
17405,102E01064000,"562 SELFRIDGE RD Henry County, GA",4/23/21,2021,4,2021-4,203000,2000,1500,135.3333333,33.5263058,-84.1242799,13151070208,McDonough
17470,102E01062000,"494 SELFRIDGE RD Henry County, GA",2/20/18,2018,2,2018-2,137500,2000,1560,88.14102564,33.526751,-84.1253932,13151070208,McDonough
17489,102E01061000,"462 SELFRIDGE RD Henry County, GA",12/8/22,2022,12,2022-12,350000,2001,1700,205.8823529,33.5269072,-84.1259293,13151070208,McDonough
17514,102E02064000,"738 TRICKLE LN Henry County, GA",5/30/19,2019,5,2019-5,156000,2006,1500,104.0,33.527159,-84.1312484,13151070208,McDonough
17563,102E02073000,"1203 DRIED CREEK CT Henry County, GA",11/13/18,2018,11,2018-11,159900,2006,1578,101.3307985,33.5277467,-84.1298465,13151070208,McDonough
17598,102E02079000,"912 STILL CREEK DR Henry County, GA",1/15/21,2021,1,2021-1,191000,2006,1860,102.688172,33.5280708,-84.1284034,13151070208,McDonough
17634,102E02058000,"745 TRICKLE LN Henry County, GA",12/7/20,2020,12,2020-12,184900,2005,1657,111.5872058,33.5284131,-84.1319494,13151070208,McDonough
17635,102E02058000,"745 TRICKLE LN Henry County, GA",12/28/18,2018,12,2018-12,161800,2005,1657,97.64634882,33.5284131,-84.1319494,13151070208,McDonough
17636,102E02061000,"744 TRICKLE LN Henry County, GA",3/29/18,2018,3,2018-3,162500,2006,1651,98.42519685,33.5284177,-84.1311247,13151070208,McDonough
22087,137A01025000,"212 COBBLESTONE WAY Henry County, GA",7/25/19,2019,7,2019-7,215000,1995,1890,113.7566138,33.49689669,-84.08431954,13151070208,McDonough
22094,137A01034000,"218 COBBLESTONE WAY Henry County, GA",7/6/20,2020,7,2020-7,229000,1996,2313,99.00562041,33.49689669,-84.08431954,13151070208,McDonough
22102,137A01036000,"230 COBBLESTONE WAY Henry County, GA",6/5/18,2018,6,2018-6,237000,1997,2548,93.01412873,33.49689669,-84.08431954,13151070208,McDonough
13143,089H01018000,"6005 MONTLAKE AVE Henry County, GA",1/31/19,2019,1,2019-1,380000,2002,3693,102.8973734,33.4749825,-84.1522317,13151070210,McDonough
13164,089H01027000,"6440 CREST MANOR CT Henry County, GA",8/12/22,2022,8,2022-8,610000,2002,2980,204.6979866,33.4751833,-84.1537155,13151070210,McDonough
13170,089H01071000,"6270 MONTLAKE AVE Henry County, GA",12/8/21,2021,12,2021-12,599000,2003,2645,226.4650284,33.4752048,-84.1597328,13151070210,McDonough
